probability,num_steps_taken,num_examinations,num_cells_processed,num_bumps,num_plans,runtime
0.3,44101,48030,18035851,2993,23183,14.5788017
0.3,1881,2150,2889911,369,1691,1.223655266
0.3,1881,2150,2889911,369,1691,1.223242316
0.3,1881,2150,2889911,369,1691,1.224476738
0.3,16284,17439,19041558,2956,12974,9.17647029
0.3,16284,17438,19041558,2956,12974,9.181195718
0.3,62984,73752,19457978,2996,32235,19.995175623
0.3,25835,29825,18420959,2949,16807,11.282554866
0.3,69001,79667,18520077,2949,33890,20.712985321
0.3,6665,6789,7930534,1291,5093,3.583662627
0.3,16792,17791,17003782,2805,12241,8.544512939
0.3,16162,17066,16539631,2730,11771,8.247924134
0.3,16792,17791,17003782,2805,12241,8.556097707
0.3,14223,15135,15272206,2417,10670,7.521795415
0.3,14223,15135,15272206,2417,10670,7.560257297
0.3,14223,15135,15272206,2417,10670,7.53437899
0.3,373,347,670643,114,333,0.24490627
0.3,5027,4858,6671529,1072,3873,2.853675797
0.3,5027,4858,6671529,1072,3873,2.842087256
0.3,24130,25875,17633384,2899,15094,10.22598209
0.3,6150,5802,8214995,1352,4860,3.481368084
0.3,6150,5802,8214995,1352,4860,3.469296022
0.3,1044,1014,1884435,285,943,0.707066424
0.3,1044,1014,1884435,285,943,0.707843437
0.3,1044,1014,1884435,285,943,0.70827364
0.3,7655,7467,8559456,1404,5518,3.917296927
0.3,7655,7468,8559456,1404,5518,3.939155417
0.3,7655,7466,8549897,1403,5516,3.928623494
0.3,3855,4245,4904616,773,3174,2.205252653
0.3,3855,4245,4904616,773,3174,2.204983896
0.3,3855,4245,4904616,773,3174,2.203878466
0.3,3503,3536,5059985,736,2919,2.147274417
0.3,55421,65139,18380721,2927,29289,18.153190788
0.3,19515,21086,18208490,2914,14098,9.681848758
0.3,24882,27567,18316660,2984,16196,10.990921139
0.3,23940,26446,18196749,2966,15774,10.615143313
0.3,24882,27566,18316660,2984,16196,10.949266145
0.3,3155,3091,3823772,701,2391,1.659596592
0.3,11207,11189,12968212,2198,8544,6.03047749
0.3,3155,3091,3823772,701,2391,1.659583772
0.3,33038,36406,18642337,2985,19222,12.654341108
0.3,15952,17270,15648907,2483,11647,8.067435304
0.3,15952,17270,15648907,2483,11647,8.074484518
0.3,3756,3370,5142515,848,2863,2.085037307
0.3,3756,3370,5142515,848,2863,2.085680687
0.3,3756,3370,5142515,848,2863,2.09086161
0.3,1485,1444,2483253,400,1309,0.971653726
0.3,18027,18905,16847675,2841,12657,8.750118773
0.3,13653,14280,14126681,2362,10007,7.00741785
0.3,29717,31531,17703078,3017,17333,11.446086795
0.3,29717,31532,17703078,3017,17333,11.418481235
0.3,29717,31529,17703078,3017,17333,11.430389199
0.3,24159,26616,17532518,2853,15641,10.478379015
0.3,24159,26616,17532518,2853,15641,10.471513699
0.3,16451,17321,16063824,2598,11871,8.204861408
0.3,17806,17911,17093788,2958,12496,8.636488598
0.3,12768,12024,13092273,2246,8688,6.222802132
0.3,12768,12024,13092273,2246,8688,6.230729053
0.3,34467,40170,18176090,2916,20509,13.268955919
0.3,12349,13091,13929021,2192,9526,6.690930981
0.3,21077,24047,17973387,2878,14966,10.098153689
0.3,13811,15995,13488164,2094,10477,7.127502238
0.3,16581,18822,16876131,2617,12726,8.768720102
0.3,13811,15994,13488164,2094,10477,7.108814319
0.3,20049,22013,18317743,3016,14287,9.776304354
0.3,7101,7301,8007652,1259,5199,3.72133458
0.3,19947,21873,18317418,3016,14238,9.77516953
0.3,58358,65416,18152976,3020,29072,18.002275877
0.3,18096,18964,16492472,2769,12672,8.619796624
0.3,29284,32216,17963470,2999,17628,11.66039522
0.3,2823,2369,3932440,585,2009,1.558710723
0.3,2823,2369,3932440,585,2009,1.553596185
0.3,28265,31123,17991497,2984,17106,11.432634482
0.3,13215,12969,12625616,2259,9045,6.266297646
0.3,13215,12969,12625616,2259,9045,6.262274544
0.3,13215,12970,12633683,2260,9047,6.231065223
0.3,3176,3062,5597781,894,2975,2.184295107
0.3,23926,27164,18416187,2953,16141,10.851253393
0.3,23926,27162,18416187,2953,16141,10.890089682
0.3,5655,5905,7296768,1067,4609,3.254226196
0.3,5655,5905,7296768,1067,4609,3.2642338
0.3,5655,5904,7296768,1067,4609,3.244291856
0.3,10511,11614,12179775,1873,8333,5.865010253
0.3,38107,45482,18850433,2928,22740,14.54402383
0.3,10511,11614,12179775,1873,8333,5.862960945
0.3,24357,27212,18496489,2978,16119,10.866233215
0.3,24357,27213,18496489,2978,16119,10.833214619
0.3,13489,13973,14426625,2296,10001,7.083491165
0.3,52145,57330,18651079,3067,26239,16.721499764
0.3,853,742,1179761,270,668,0.447129658
0.3,853,742,1179761,270,668,0.44869151
0.3,21099,23852,17275275,2743,14460,9.852588253
0.3,15193,16167,16340494,2588,11493,8.090017262
0.3,15193,16167,16340494,2588,11493,8.087988951
0.3,20527,22317,18492060,2980,14308,9.985887828
0.3,20527,22317,18492060,2980,14308,9.966090409
0.3,20527,22317,18492060,2980,14308,9.896010334
0.3,10853,11915,12256575,1896,8420,5.96536597
0.3,27767,31996,18523293,2980,17727,11.812958617
0.3,10853,11915,12256575,1896,8420,5.960857751
0.3,10082,10916,13716492,2021,8644,6.254612152
0.3,10082,10916,13716492,2021,8644,6.257939384
0.3,10082,10916,13716492,2021,8644,6.255528324
0.3,13654,14130,14007762,2280,9986,6.946833573
0.3,13654,14130,14007762,2280,9986,6.956520765
0.3,13654,14130,14007762,2280,9986,6.944863671
0.3,23911,26553,19095990,2962,15970,10.932539073
0.3,23911,26554,19095990,2962,15970,10.936743119
0.3,33145,36825,19203810,2971,19521,12.944201929
0.3,6612,6602,8876392,1390,5331,3.864199875
0.3,6612,6602,8876392,1390,5331,3.853648296
0.3,6612,6602,8876392,1390,5331,3.849357288
0.3,19777,21799,18330818,2920,14171,9.853448825
0.3,1225,1281,1615225,311,1043,0.675473605
0.3,24123,27494,18673952,2969,16145,11.028862809
0.3,16166,18167,16191407,2500,12058,8.422155978
0.3,16166,18167,16191407,2500,12058,8.440735263
0.3,16166,18167,16191407,2500,12058,8.438276026
0.3,5138,4856,8199777,1212,4310,3.315888804
0.3,6406,6631,8350360,1229,4993,3.695663808
0.3,5138,4856,8199777,1212,4310,3.349777044
0.3,28635,31241,17279266,2910,17156,11.217095993
0.3,28673,31278,17279330,2910,17169,11.219487053
0.3,28635,31241,17279266,2910,17156,11.207434429
0.3,4815,4809,7126942,1064,4087,2.971357365
0.3,4815,4809,7126942,1064,4087,2.992389593
0.3,4815,4809,7126942,1064,4087,3.002646618
0.3,2913,2939,4127286,597,2369,1.744260518
0.3,2913,2939,4127286,597,2369,1.752064642
0.3,2913,2939,4127286,597,2369,1.740841701
0.3,20351,22445,17982308,2918,14362,9.792941706
0.3,51673,61291,18407726,2971,27504,17.367883054
