Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
2.0,true,3644533,200.0,-1.0,-1.0,10007,1.0,1.0
2.0,true,8163840,200.0,-1.0,-1.0,19692,1.0,1.0
2.0,true,12984766,200.0,-1.0,-1.0,33327,1.0,1.0
2.0,true,6225203,200.0,-1.0,-1.0,16291,1.0,1.0
2.0,true,20719397,200.0,-1.0,-1.0,51683,1.0,1.0
2.0,true,12901038,200.0,-1.0,-1.0,33483,1.0,1.0
2.0,true,3887597,200.0,-1.0,-1.0,10511,1.0,1.0
2.0,true,8087910,200.0,-1.0,-1.0,21121,1.0,1.0
2.0,true,13962406,200.0,-1.0,-1.0,35694,1.0,1.0
2.0,true,4018874,200.0,-1.0,-1.0,10834,1.0,1.0
2.0,true,11163485,200.0,-1.0,-1.0,28389,1.0,1.0
2.0,true,3819997,200.0,-1.0,-1.0,10002,1.0,1.0
2.0,true,8278145,200.0,-1.0,-1.0,21509,1.0,1.0
3.0,true,24068679,202.0,-1.0,-1.0,59552,1.0,1.0
3.0,true,11124309,202.0,-1.0,-1.0,27823,1.0,1.0
3.0,true,13796511,200.0,-1.0,-1.0,35502,1.0,1.0
3.0,true,21506065,200.0,-1.0,-1.0,48898,1.0,1.0
3.0,true,14296163,204.0,-1.0,-1.0,34894,1.0,1.0
3.0,true,6737836,200.0,-1.0,-1.0,17343,1.0,1.0
3.0,true,16528578,200.0,-1.0,-1.0,43057,1.0,1.0
3.0,true,14197618,200.0,-1.0,-1.0,36248,1.0,1.0
3.0,true,11512888,200.0,-1.0,-1.0,30166,1.0,1.0
3.0,true,26429777,200.0,-1.0,-1.0,64694,1.0,1.0
3.0,true,8018756,200.0,-1.0,-1.0,21454,1.0,1.0
3.0,true,20634960,202.0,-1.0,-1.0,52576,1.0,1.0
3.0,true,5367257,200.0,-1.0,-1.0,14320,1.0,1.0
3.0,true,9202925,200.0,-1.0,-1.0,24273,1.0,1.0
3.0,true,12748761,200.0,-1.0,-1.0,32097,1.0,1.0
3.0,true,21195128,200.0,-1.0,-1.0,53425,1.0,1.0
3.0,true,9051358,200.0,-1.0,-1.0,23838,1.0,1.0
3.0,true,18593618,200.0,-1.0,-1.0,44247,1.0,1.0
3.0,true,22599040,200.0,-1.0,-1.0,53872,1.0,1.0
3.0,true,15285508,200.0,-1.0,-1.0,38053,1.0,1.0
3.0,true,24497463,200.0,-1.0,-1.0,60075,1.0,1.0
3.0,true,5144308,200.0,-1.0,-1.0,13486,1.0,1.0
3.0,true,3946320,200.0,-1.0,-1.0,10685,1.0,1.0
3.0,true,14361997,200.0,-1.0,-1.0,36850,1.0,1.0
3.0,true,16751693,200.0,-1.0,-1.0,39804,1.0,1.0
3.0,true,24456296,200.0,-1.0,-1.0,53960,1.0,1.0
3.0,true,20171120,200.0,-1.0,-1.0,49719,1.0,1.0
3.0,true,13060504,200.0,-1.0,-1.0,33056,1.0,1.0
3.0,true,23113746,200.0,-1.0,-1.0,59175,1.0,1.0
3.0,true,6945202,200.0,-1.0,-1.0,18220,1.0,1.0
3.0,true,14723833,200.0,-1.0,-1.0,36718,1.0,1.0
3.0,true,11760981,200.0,-1.0,-1.0,30159,1.0,1.0
3.0,true,12736664,200.0,-1.0,-1.0,33058,1.0,1.0
3.0,true,17002789,200.0,-1.0,-1.0,41288,1.0,1.0
3.0,true,21124526,200.0,-1.0,-1.0,53077,1.0,1.0
3.0,true,22229240,202.0,-1.0,-1.0,55806,1.0,1.0
3.0,true,30724258,202.0,-1.0,-1.0,76168,1.0,1.0
3.0,true,18697243,200.0,-1.0,-1.0,47851,1.0,1.0
3.0,true,25566268,202.0,-1.0,-1.0,63174,1.0,1.0
3.0,true,11731283,200.0,-1.0,-1.0,28523,1.0,1.0
3.0,true,17178950,200.0,-1.0,-1.0,42705,1.0,1.0
3.0,true,18588737,200.0,-1.0,-1.0,45284,1.0,1.0
3.0,true,24960165,202.0,-1.0,-1.0,54965,1.0,1.0
3.0,true,16483206,200.0,-1.0,-1.0,41498,1.0,1.0
3.0,true,14865895,200.0,-1.0,-1.0,36130,1.0,1.0
3.0,true,21297521,200.0,-1.0,-1.0,52455,1.0,1.0
3.0,true,29500934,200.0,-1.0,-1.0,72204,1.0,1.0
3.0,true,18641704,200.0,-1.0,-1.0,46081,1.0,1.0
3.0,true,14307733,200.0,-1.0,-1.0,35124,1.0,1.0
3.0,true,15753055,200.0,-1.0,-1.0,39764,1.0,1.0
3.0,true,16128607,200.0,-1.0,-1.0,40325,1.0,1.0
3.0,true,15254666,200.0,-1.0,-1.0,39950,1.0,1.0
3.0,true,17242892,200.0,-1.0,-1.0,37817,1.0,1.0
3.0,true,13617296,200.0,-1.0,-1.0,34353,1.0,1.0
3.0,true,11881175,200.0,-1.0,-1.0,29088,1.0,1.0
3.0,true,13143540,200.0,-1.0,-1.0,32151,1.0,1.0
3.0,true,6916581,202.0,-1.0,-1.0,18202,1.0,1.0
3.0,true,14242200,200.0,-1.0,-1.0,36024,1.0,1.0
3.0,true,8345998,200.0,-1.0,-1.0,20804,1.0,1.0
3.0,true,14876116,200.0,-1.0,-1.0,38191,1.0,1.0
3.0,true,14057569,200.0,-1.0,-1.0,36300,1.0,1.0
3.0,true,14594832,202.0,-1.0,-1.0,36750,1.0,1.0
3.0,true,11165914,200.0,-1.0,-1.0,28177,1.0,1.0
3.0,true,6484547,202.0,-1.0,-1.0,16672,1.0,1.0
3.0,true,36276273,202.0,-1.0,-1.0,88663,1.0,1.0
3.0,true,14512627,200.0,-1.0,-1.0,36613,1.0,1.0
3.0,true,13626064,202.0,-1.0,-1.0,34214,1.0,1.0
3.0,true,10418582,200.0,-1.0,-1.0,26106,1.0,1.0
3.0,true,18935214,200.0,-1.0,-1.0,47710,1.0,1.0
3.0,true,21183922,200.0,-1.0,-1.0,53737,1.0,1.0
3.0,true,14207402,200.0,-1.0,-1.0,34627,1.0,1.0
3.0,true,9208083,200.0,-1.0,-1.0,23503,1.0,1.0
3.0,true,9303525,200.0,-1.0,-1.0,23620,1.0,1.0
3.0,true,4584733,200.0,-1.0,-1.0,12228,1.0,1.0
3.0,true,16459352,200.0,-1.0,-1.0,41840,1.0,1.0
3.0,true,15912871,200.0,-1.0,-1.0,39564,1.0,1.0
3.0,true,11478759,200.0,-1.0,-1.0,29533,1.0,1.0
3.0,true,14768428,200.0,-1.0,-1.0,37987,1.0,1.0
3.0,true,15716003,200.0,-1.0,-1.0,39003,1.0,1.0
3.0,true,8686288,200.0,-1.0,-1.0,23036,1.0,1.0
3.0,true,15176705,200.0,-1.0,-1.0,37689,1.0,1.0
3.0,true,8272627,200.0,-1.0,-1.0,21420,1.0,1.0
3.0,true,20342166,200.0,-1.0,-1.0,51215,1.0,1.0
3.0,true,13603532,200.0,-1.0,-1.0,33678,1.0,1.0
3.0,true,26559033,200.0,-1.0,-1.0,57803,1.0,1.0
3.0,true,19613548,200.0,-1.0,-1.0,49621,1.0,1.0
3.0,true,21186808,200.0,-1.0,-1.0,51540,1.0,1.0
3.0,true,17699995,200.0,-1.0,-1.0,45752,1.0,1.0
