Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
3.0,true,97299,200.0,-1.0,-1.0,203,1.0,0.0
3.0,true,114762,200.0,-1.0,-1.0,243,1.0,0.0
3.0,true,197652,200.0,-1.0,-1.0,439,1.0,0.0
3.0,true,127104,200.0,-1.0,-1.0,286,1.0,0.0
3.0,true,194457,200.0,-1.0,-1.0,425,1.0,0.0
3.0,true,184989,200.0,-1.0,-1.0,377,1.0,0.0
3.0,true,222139,200.0,-1.0,-1.0,513,1.0,0.0
3.0,true,177669,200.0,-1.0,-1.0,376,1.0,0.0
3.0,true,140100,200.0,-1.0,-1.0,287,1.0,0.0
4.0,true,112802,200.0,-1.0,-1.0,233,1.0,0.0
4.0,true,296900,200.0,-1.0,-1.0,634,1.0,0.0
4.0,true,193228,200.0,-1.0,-1.0,410,1.0,0.0
4.0,true,206787,200.0,-1.0,-1.0,437,1.0,0.0
4.0,true,196257,200.0,-1.0,-1.0,412,1.0,0.0
4.0,true,221299,200.0,-1.0,-1.0,471,1.0,0.0
4.0,true,246222,200.0,-1.0,-1.0,539,1.0,0.0
4.0,true,213686,200.0,-1.0,-1.0,456,1.0,0.0
4.0,true,205504,200.0,-1.0,-1.0,467,1.0,0.0
4.0,true,216842,200.0,-1.0,-1.0,457,1.0,0.0
4.0,true,202161,200.0,-1.0,-1.0,374,1.0,0.0
4.0,true,162543,200.0,-1.0,-1.0,343,1.0,0.0
