Probability,Solvable,Runtime,Path Length (Repeated A*,Path Length (Discovered),Path Length (Complete),Number of Cells Processed,Runtime Weight (EC),Backtrack Steps (EC)
2.0,true,523371,202.0,-1.0,-1.0,496,1.0,1.0
2.0,true,483515,204.0,-1.0,-1.0,424,1.0,1.0
2.0,true,718287,212.0,-1.0,-1.0,739,1.0,1.0
2.0,true,788266,204.0,-1.0,-1.0,791,1.0,1.0
2.0,true,745387,210.0,-1.0,-1.0,758,1.0,1.0
2.0,true,325721,204.0,-1.0,-1.0,284,1.0,1.0
2.0,true,397327,202.0,-1.0,-1.0,363,1.0,1.0
2.0,true,365344,200.0,-1.0,-1.0,326,1.0,1.0
2.0,true,783563,214.0,-1.0,-1.0,819,1.0,1.0
2.0,true,776177,202.0,-1.0,-1.0,778,1.0,1.0
2.0,true,568130,204.0,-1.0,-1.0,556,1.0,1.0
2.0,true,487511,204.0,-1.0,-1.0,468,1.0,1.0
2.0,true,920268,202.0,-1.0,-1.0,938,1.0,1.0
2.0,true,709178,208.0,-1.0,-1.0,740,1.0,1.0
2.0,true,668345,200.0,-1.0,-1.0,665,1.0,1.0
2.0,true,733332,202.0,-1.0,-1.0,762,1.0,1.0
2.0,true,718220,204.0,-1.0,-1.0,597,1.0,1.0
2.0,true,1152684,208.0,-1.0,-1.0,592,1.0,1.0
2.0,true,906327,200.0,-1.0,-1.0,443,1.0,1.0
2.0,true,930473,202.0,-1.0,-1.0,608,1.0,1.0
2.0,true,570283,206.0,-1.0,-1.0,566,1.0,1.0
3.0,true,1254095,214.0,-1.0,-1.0,758,1.0,1.0
3.0,true,1526843,212.0,-1.0,-1.0,1031,1.0,1.0
3.0,true,1127995,202.0,-1.0,-1.0,673,1.0,1.0
3.0,true,2070744,208.0,-1.0,-1.0,760,1.0,1.0
3.0,true,1591179,204.0,-1.0,-1.0,954,1.0,1.0
3.0,true,1221684,204.0,-1.0,-1.0,691,1.0,1.0
3.0,true,1273733,202.0,-1.0,-1.0,807,1.0,1.0
3.0,true,757349,202.0,-1.0,-1.0,355,1.0,1.0
3.0,true,918845,204.0,-1.0,-1.0,628,1.0,1.0
3.0,true,801244,202.0,-1.0,-1.0,810,1.0,1.0
3.0,true,899574,202.0,-1.0,-1.0,814,1.0,1.0
3.0,true,537057,202.0,-1.0,-1.0,513,1.0,1.0
3.0,true,989254,206.0,-1.0,-1.0,989,1.0,1.0
3.0,true,599834,204.0,-1.0,-1.0,599,1.0,1.0
3.0,true,792024,210.0,-1.0,-1.0,857,1.0,1.0
3.0,true,1073729,206.0,-1.0,-1.0,1033,1.0,1.0
3.0,true,1431935,204.0,-1.0,-1.0,1219,1.0,1.0
3.0,true,1747590,214.0,-1.0,-1.0,1812,1.0,1.0
3.0,true,876534,204.0,-1.0,-1.0,858,1.0,1.0
3.0,true,480011,206.0,-1.0,-1.0,445,1.0,1.0
3.0,true,832578,208.0,-1.0,-1.0,663,1.0,1.0
3.0,true,1597269,208.0,-1.0,-1.0,1203,1.0,1.0
3.0,true,1021678,202.0,-1.0,-1.0,858,1.0,1.0
3.0,true,1173927,208.0,-1.0,-1.0,999,1.0,1.0
3.0,true,1397462,200.0,-1.0,-1.0,475,1.0,1.0
3.0,true,1477716,208.0,-1.0,-1.0,1267,1.0,1.0
3.0,true,1320920,206.0,-1.0,-1.0,894,1.0,1.0
3.0,true,1784779,210.0,-1.0,-1.0,976,1.0,1.0
3.0,true,475134,200.0,-1.0,-1.0,352,1.0,1.0
3.0,true,800309,204.0,-1.0,-1.0,645,1.0,1.0
3.0,true,1621186,202.0,-1.0,-1.0,801,1.0,1.0
3.0,true,825334,202.0,-1.0,-1.0,693,1.0,1.0
3.0,true,878682,204.0,-1.0,-1.0,724,1.0,1.0
3.0,true,1623866,204.0,-1.0,-1.0,851,1.0,1.0
3.0,true,817884,210.0,-1.0,-1.0,652,1.0,1.0
3.0,true,700592,210.0,-1.0,-1.0,520,1.0,1.0
3.0,true,1868632,206.0,-1.0,-1.0,953,1.0,1.0
3.0,true,521757,206.0,-1.0,-1.0,345,1.0,1.0
3.0,true,855568,206.0,-1.0,-1.0,694,1.0,1.0
3.0,true,1344307,204.0,-1.0,-1.0,890,1.0,1.0
3.0,true,867615,206.0,-1.0,-1.0,556,1.0,1.0
3.0,true,1164843,208.0,-1.0,-1.0,833,1.0,1.0
3.0,true,1658621,212.0,-1.0,-1.0,925,1.0,1.0
3.0,true,2243256,208.0,-1.0,-1.0,1288,1.0,1.0
3.0,true,1062318,204.0,-1.0,-1.0,483,1.0,1.0
3.0,true,1028487,204.0,-1.0,-1.0,875,1.0,1.0
3.0,true,1451507,206.0,-1.0,-1.0,806,1.0,1.0
3.0,true,1163848,212.0,-1.0,-1.0,495,1.0,1.0
3.0,true,2759387,206.0,-1.0,-1.0,1524,1.0,1.0
3.0,true,1796047,202.0,-1.0,-1.0,1174,1.0,1.0
3.0,true,773152,202.0,-1.0,-1.0,766,1.0,1.0
3.0,true,496638,214.0,-1.0,-1.0,478,1.0,1.0
3.0,true,789145,202.0,-1.0,-1.0,643,1.0,1.0
3.0,true,1030348,204.0,-1.0,-1.0,1078,1.0,1.0
3.0,true,493168,210.0,-1.0,-1.0,492,1.0,1.0
3.0,true,855538,206.0,-1.0,-1.0,867,1.0,1.0
3.0,true,1668818,206.0,-1.0,-1.0,1407,1.0,1.0
3.0,true,613919,208.0,-1.0,-1.0,615,1.0,1.0
3.0,true,814260,204.0,-1.0,-1.0,650,1.0,1.0
3.0,true,903539,212.0,-1.0,-1.0,947,1.0,1.0
3.0,true,864769,202.0,-1.0,-1.0,521,1.0,1.0
3.0,true,873489,210.0,-1.0,-1.0,873,1.0,1.0
3.0,true,577840,210.0,-1.0,-1.0,580,1.0,1.0
3.0,true,976270,204.0,-1.0,-1.0,840,1.0,1.0
3.0,true,1124261,202.0,-1.0,-1.0,1016,1.0,1.0
3.0,true,1489448,202.0,-1.0,-1.0,1489,1.0,1.0
3.0,true,615404,212.0,-1.0,-1.0,586,1.0,1.0
3.0,true,878954,208.0,-1.0,-1.0,905,1.0,1.0
3.0,true,1243255,204.0,-1.0,-1.0,1207,1.0,1.0
3.0,true,1468601,206.0,-1.0,-1.0,1582,1.0,1.0
3.0,true,659202,208.0,-1.0,-1.0,538,1.0,1.0
