Probability,Solvable,Runtime,Path Length,Number of Cells Processed,Number of Bumps,Number of Planning Steps,Number of Cells Determined
4.0,true,0.067947993,208.0,1143,7,9,504
4.0,true,0.067697598,206.0,1122,6,8,489
4.0,true,0.048325177,214.0,1306,10,11,518
4.0,true,0.064856683,206.0,1594,10,11,496
4.0,true,0.032503255,204.0,370,3,4,437
4.0,true,0.048983618,208.0,1289,10,11,499
4.0,true,0.01156773,218.0,899,9,11,471
4.0,true,0.025029432,204.0,874,6,7,469
4.0,true,0.023761823,206.0,1105,8,9,508
4.0,true,0.056590266,212.0,1216,9,11,517
4.0,true,0.054249525,204.0,1542,10,11,486
4.0,true,0.059825421,202.0,698,4,5,489
4.0,true,0.027793362,208.0,1270,9,10,496
4.0,true,0.026611027,206.0,1202,9,10,489
4.0,true,0.080485352,210.0,1120,10,11,507
4.0,true,0.050716727,208.0,1472,10,11,510
4.0,true,0.036962861,204.0,978,7,8,475
4.0,true,0.004526534,206.0,397,3,4,415
4.0,true,0.043637231,208.0,1468,9,10,506
4.0,true,0.042426746,208.0,755,5,6,468
4.0,true,0.017611594,202.0,754,5,6,474
4.0,true,0.012264215,208.0,1335,11,12,489
4.0,true,0.048787274,210.0,1108,8,9,490
4.0,true,0.052322035,204.0,851,6,7,476
4.0,true,0.043073317,204.0,1289,10,11,493
4.0,true,0.030529359,206.0,529,5,6,445
4.0,true,0.058109331,220.0,1504,14,15,535
4.0,true,0.061402702,212.0,1360,11,12,482
4.0,true,0.073096346,206.0,722,6,7,469
4.0,true,0.033887193,212.0,1469,10,12,508
4.0,true,0.050382095,220.0,980,9,10,515
4.0,true,0.068643638,204.0,905,5,7,474
4.0,true,0.034839302,208.0,1080,9,10,512
4.0,true,0.06819122,206.0,914,6,7,498
4.0,true,0.049618485,204.0,1131,8,9,499
4.0,true,0.035158373,208.0,995,8,9,499
4.0,true,0.014844979,210.0,499,4,6,437
4.0,true,0.004648743,204.0,657,5,6,436
4.0,true,0.052967301,206.0,1100,7,9,471
4.0,true,0.011726488,218.0,714,10,11,440
4.0,true,0.026367376,204.0,1228,8,9,497
4.0,true,0.032418923,214.0,702,6,8,516
4.0,true,0.041653149,208.0,1336,9,10,485
4.0,true,0.032866493,208.0,1335,10,11,497
4.0,true,0.084031485,206.0,1230,9,10,492
