Probability,Solvable,Runtime,Path Length,Number of Cells Processed,Number of Bumps,Number of Planning Steps,Number of Cells Determined
5.0,true,0.522278254,214.0,1686,15,16,510
5.0,true,0.61714325,210.0,1485,10,11,506
5.0,true,0.246997639,208.0,1764,13,14,509
5.0,true,0.253070101,206.0,1241,9,10,481
5.0,true,0.241843969,212.0,802,8,9,459
5.0,true,0.802335161,218.0,1836,16,18,505
5.0,true,0.487724589,206.0,1131,8,10,486
5.0,true,0.219608791,210.0,1275,10,11,518
5.0,true,0.558247842,218.0,1014,9,11,529
5.0,true,0.505126797,204.0,1286,8,9,484
5.0,true,0.289598719,210.0,1195,10,11,500
5.0,true,0.255165487,210.0,1114,10,11,507
5.0,true,0.437462727,208.0,1106,7,8,493
5.0,true,0.668759825,210.0,1689,14,15,510
5.0,true,0.254284289,210.0,752,5,7,494
5.0,true,0.37027133,212.0,1458,13,14,497
5.0,true,0.497663724,208.0,1082,8,9,494
5.0,true,0.374655661,216.0,1016,11,12,519
5.0,true,0.3696235,218.0,2388,18,19,532
5.0,true,0.61455127,206.0,1246,9,10,499
5.0,true,0.515762928,212.0,2066,16,18,514
5.0,true,0.317825053,204.0,1438,9,10,498
5.0,true,0.281595795,218.0,847,9,11,520
5.0,true,0.409609598,220.0,1272,9,12,515
5.0,true,0.55390919,208.0,1596,11,13,493
5.0,true,0.396410624,212.0,1003,7,8,499
5.0,true,0.568395169,214.0,1964,14,16,514
5.0,true,0.351673819,208.0,1591,11,13,505
5.0,true,0.236653347,206.0,1812,12,13,508
5.0,true,0.286105376,216.0,1331,15,16,531
5.0,true,0.181393729,212.0,1624,13,14,470
5.0,true,0.380974532,216.0,757,5,8,504
5.0,true,0.47152948,206.0,1417,9,10,486
5.0,true,0.637602512,210.0,1498,11,12,492
5.0,true,0.574840582,206.0,1024,7,8,496
5.0,true,0.349483344,214.0,1003,9,10,459
5.0,true,0.128796772,216.0,1747,16,17,541
5.0,true,0.526304223,204.0,1037,7,8,499
5.0,true,0.638028329,210.0,1075,9,10,492
5.0,true,0.286421106,212.0,1119,9,10,512
5.0,true,0.694706561,204.0,1167,8,9,470
5.0,true,0.421436654,218.0,1227,13,14,514
5.0,true,0.387921065,220.0,1446,11,13,533
5.0,true,0.294430122,208.0,881,8,9,490
5.0,true,0.299695861,210.0,966,9,10,460
5.0,true,0.722115737,208.0,1075,8,9,489
5.0,true,0.402692125,212.0,1190,11,12,507
5.0,true,0.781968137,220.0,1231,14,15,510
5.0,true,0.189966957,212.0,1077,10,11,483
5.0,true,0.509319304,208.0,924,6,8,494
5.0,true,0.352775103,214.0,1313,11,12,513
5.0,true,0.288163381,214.0,967,11,12,467
5.0,true,0.23129667,210.0,1665,12,13,523
5.0,true,0.831660807,210.0,1145,9,10,494
5.0,true,0.199832274,208.0,995,6,8,495
5.0,true,0.112678648,210.0,1114,9,10,469
5.0,true,0.412636483,210.0,1587,12,13,515
5.0,true,0.816271679,214.0,1144,11,12,505
5.0,true,1.12733518,212.0,737,5,8,498
5.0,true,0.243537993,208.0,1432,11,12,513
5.0,true,0.590820998,214.0,1706,12,13,510
5.0,true,0.47934407,214.0,1015,11,12,508
5.0,true,0.284615794,212.0,1536,14,15,511
5.0,true,0.290170853,208.0,1648,13,14,516
5.0,true,0.37464949,212.0,1354,11,12,513
